Date,Open,High,Low,Close,Adj Close,Volume
2023-01-05,1495.000000,1497.500000,1465.050049,1474.050049,1468.694946,25481
2023-01-06,1477.000000,1478.449951,1450.500000,1458.199951,1452.902466,20738
2023-01-09,1469.699951,1481.150024,1453.550049,1460.250000,1454.945190,19758
2023-01-10,1464.699951,1475.000000,1451.000000,1458.050049,1452.753174,23670
2023-01-11,1459.000000,1469.050049,1450.000000,1459.150024,1453.849121,19659
2023-01-12,1464.000000,1483.750000,1459.150024,1470.300049,1464.958618,29575
2023-01-13,1474.000000,1483.000000,1460.099976,1462.650024,1457.336426,19636
2023-01-16,1462.000000,1469.449951,1435.000000,1438.750000,1433.523315,58720
2023-01-17,1434.000000,1453.099976,1426.150024,1435.900024,1430.683594,33580
2023-01-18,1425.000000,1445.900024,1425.000000,1431.449951,1426.249756,21425
2023-01-19,1431.000000,1444.900024,1425.000000,1428.300049,1423.111206,30492
2023-01-20,1441.949951,1441.949951,1417.000000,1421.500000,1416.335938,25775
2023-01-23,1421.949951,1425.000000,1370.000000,1374.000000,1369.008423,92475
2023-01-24,1380.000000,1392.750000,1370.000000,1377.750000,1372.744751,45175
2023-01-25,1387.000000,1387.000000,1355.000000,1375.449951,1370.453125,44019
2023-01-27,1381.699951,1381.699951,1350.000000,1367.699951,1362.731201,37526
2023-01-30,1361.000000,1373.849976,1330.000000,1335.949951,1331.096680,49286
2023-01-31,1340.000000,1386.000000,1335.800049,1376.150024,1371.150757,54022
2023-02-01,1392.000000,1425.000000,1354.250000,1376.400024,1371.399780,39122
2023-02-02,1376.699951,1506.000000,1352.500000,1481.900024,1476.516479,212249
2023-02-03,1500.000000,1539.900024,1471.000000,1490.199951,1484.786255,287683
2023-02-06,1489.050049,1498.199951,1462.949951,1483.349976,1477.961182,77666
2023-02-07,1494.000000,1494.000000,1445.000000,1451.449951,1446.177002,42687
2023-02-08,1450.050049,1468.050049,1444.949951,1463.349976,1458.033813,44476
2023-02-09,1470.050049,1535.000000,1464.050049,1492.849976,1487.426636,110683
