Date,Open,High,Low,Close,Adj Close,Volume
2023-01-05,2005.000000,2037.699951,1995.000000,2016.550049,2008.940796,40128
2023-01-06,2029.750000,2029.750000,2000.000000,2016.400024,2008.791382,13969
2023-01-09,2019.000000,2035.000000,2012.949951,2031.349976,2023.684937,11751
2023-01-10,2041.550049,2065.000000,2024.000000,2061.149902,2053.372314,38155
2023-01-11,2066.399902,2069.000000,2000.000000,2002.949951,1995.392090,17024
2023-01-12,2002.949951,2018.199951,2000.000000,2014.849976,2007.247192,33580
2023-01-13,2024.949951,2035.000000,2000.000000,2004.650024,1997.085693,15243
2023-01-16,1981.000000,1981.650024,1942.500000,1970.599976,1963.164185,56610
2023-01-17,1970.599976,1982.050049,1958.000000,1970.750000,1963.313599,19176
2023-01-18,1964.900024,1982.000000,1961.500000,1975.250000,1967.796631,9779
2023-01-19,1970.000000,2018.000000,1965.000000,1970.550049,1963.114380,12005
2023-01-20,1970.949951,1984.949951,1955.000000,1960.750000,1953.351318,8138
2023-01-23,1953.400024,1973.000000,1909.099976,1920.300049,1913.053955,23020
2023-01-24,1920.300049,1929.900024,1890.000000,1897.949951,1890.788208,33198
2023-01-25,1900.949951,1909.199951,1849.000000,1860.250000,1853.230591,34712
2023-01-27,1870.000000,1887.000000,1811.000000,1847.750000,1840.777710,33296
2023-01-30,1847.699951,1865.699951,1820.000000,1840.150024,1833.206421,51356
2023-01-31,1847.449951,1863.650024,1826.599976,1833.449951,1826.531616,130761
2023-02-01,1857.099976,1890.000000,1848.349976,1883.650024,1876.542236,43659
2023-02-02,1883.650024,1914.699951,1860.050049,1902.250000,1895.072021,26743
2023-02-03,1907.900024,1911.800049,1862.000000,1866.199951,1859.158081,47994
2023-02-06,1875.900024,1934.699951,1854.000000,1872.449951,1865.384521,252622
2023-02-07,1872.449951,1902.099976,1872.449951,1889.349976,1882.220703,92767
2023-02-08,1890.449951,1987.849976,1890.449951,1941.699951,1934.373169,127449
2023-02-09,1953.000000,1957.000000,1925.000000,1936.699951,1929.391968,43830
2023-02-10,1933.050049,1963.050049,1930.050049,1938.900024,1931.583740,21458
2023-02-13,1944.000000,1947.750000,1885.550049,1891.949951,1884.810913,31703
2023-02-14,1880.000000,1901.449951,1855.000000,1859.849976,1852.832031,79867
2023-02-15,1840.000000,1870.000000,1838.000000,1843.500000,1836.543701,54879
2023-02-16,1855.150024,1887.000000,1851.000000,1876.199951,1869.120361,67989
2023-02-17,1870.000000,1894.650024,1863.000000,1878.800049,1871.710571,16168
2023-02-20,1890.500000,1890.500000,1855.000000,1864.750000,1857.713623,23881
2023-02-21,1865.050049,1873.050049,1850.949951,1858.949951,1851.935425,16027
2023-02-22,1855.000000,1882.000000,1845.000000,1875.800049,1868.721924,40338
2023-02-23,1877.949951,1895.050049,1852.500000,1880.900024,1873.802612,23326
2023-02-24,1864.000000,1884.949951,1852.000000,1856.650024,1849.644165,43123
2023-02-27,1860.000000,1867.900024,1848.000000,1855.650024,1848.647949,13283
2023-02-28,1860.000000,1900.000000,1851.000000,1884.250000,1877.140015,30804
2023-03-01,1867.000000,1893.800049,1866.949951,1874.800049,1867.725708,14959
2023-03-02,1886.150024,1886.150024,1856.000000,1859.449951,1852.433472,20111
2023-03-03,1868.750000,1878.750000,1852.050049,1859.550049,1852.533203,20225
2023-03-06,1865.000000,1885.000000,1861.050049,1869.199951,1862.146729,28561
2023-03-08,1870.000000,1898.000000,1863.150024,1875.849976,1868.771606,20333
2023-03-09,1887.250000,1887.250000,1860.050049,1867.650024,1860.602661,15271
2023-03-10,1879.150024,1879.150024,1832.000000,1846.550049,1839.582275,35811
2023-03-13,1840.000000,1855.550049,1796.000000,1823.699951,1816.818359,38642
2023-03-14,1823.650024,1830.000000,1774.000000,1785.900024,1779.161133,38575
2023-03-15,1794.849976,1816.050049,1785.000000,1791.300049,1784.540771,15681
2023-03-16,1785.000000,1787.349976,1766.099976,1771.849976,1765.164063,25945
2023-03-17,1782.650024,1782.849976,1756.000000,1761.750000,1755.102173,39249
2023-03-20,1766.000000,1766.050049,1710.000000,1722.849976,1716.348999,40909
2023-03-21,1732.000000,1742.800049,1692.550049,1724.900024,1718.391357,109663
2023-03-22,1733.550049,1775.000000,1730.449951,1758.849976,1752.213135,35482
2023-03-23,1758.849976,1794.699951,1751.449951,1780.550049,1773.831299,30033
2023-03-24,1789.500000,1794.699951,1762.000000,1767.949951,1761.278809,27757
2023-03-27,1767.000000,1789.699951,1710.000000,1731.599976,1725.065918,24232
2023-03-28,1731.599976,1746.900024,1705.000000,1716.500000,1710.022949,27748
2023-03-29,1716.500000,1800.000000,1716.500000,1778.050049,1771.340820,53989
2023-03-31,1798.949951,1825.000000,1762.800049,1808.400024,1801.576172,39576
2023-04-03,1825.000000,1838.449951,1808.000000,1826.449951,1819.557983,19583
2023-04-05,1829.949951,1832.349976,1803.050049,1810.800049,1803.967163,16736
2023-04-06,1822.500000,1850.000000,1800.050049,1840.500000,1833.555054,55555
2023-04-10,1860.000000,1882.650024,1825.500000,1873.800049,1866.729492,98182
2023-04-11,1887.400024,1909.000000,1860.000000,1898.349976,1891.186768,112349
2023-04-12,1911.000000,1988.500000,1899.000000,1977.449951,1969.988281,136900
2023-04-13,1977.000000,2030.000000,1970.349976,2026.849976,2019.201904,114070
2023-04-17,2025.000000,2025.400024,1981.000000,1984.500000,1977.011719,41294
2023-04-18,1977.949951,2006.449951,1960.000000,1967.750000,1960.324951,24642
2023-04-19,1980.900024,2024.000000,1980.849976,2003.449951,1995.890137,54443
2023-04-20,2034.000000,2034.000000,2003.000000,2010.800049,2003.212524,22172
2023-04-21,2010.800049,2015.949951,1973.849976,1997.050049,1989.514404,20401
2023-04-24,2010.800049,2010.800049,1980.000000,1985.250000,1977.758911,12828
2023-04-25,1986.000000,2005.500000,1978.750000,1991.650024,1984.134766,16348
2023-04-26,1987.949951,1998.000000,1970.000000,1985.400024,1977.908325,17206
2023-04-27,1970.099976,1988.000000,1970.099976,1978.599976,1971.133911,12087
2023-04-28,1983.000000,1986.550049,1971.900024,1979.750000,1972.279663,83307
2023-05-02,1992.599976,2018.000000,1935.000000,1948.800049,1941.446411,40964
2023-05-03,1955.000000,1969.949951,1910.000000,1929.800049,1922.518188,22419
2023-05-04,1944.599976,1964.000000,1922.000000,1934.099976,1926.801880,16517
2023-05-05,1946.900024,1946.900024,1923.000000,1936.300049,1928.993652,27449
2023-05-08,1936.300049,1945.000000,1925.599976,1934.150024,1926.851685,11825
2023-05-09,1935.949951,1957.000000,1931.099976,1946.599976,1939.254639,16468
2023-05-10,1956.800049,1998.949951,1949.000000,1994.699951,1987.173218,38233
2023-05-11,1999.949951,2009.000000,1984.050049,1988.849976,1981.345215,18027
2023-05-12,1992.750000,1998.800049,1968.000000,1973.500000,1966.053223,12031
