Date,Open,High,Low,Close,Adj Close,Volume
2023-01-05,1393.050049,1425.000000,1393.050049,1413.599976,1393.604004,472768
2023-01-06,1417.949951,1434.400024,1411.849976,1431.349976,1411.102783,392767
2023-01-09,1443.250000,1459.900024,1438.050049,1453.500000,1432.939453,284204
2023-01-10,1457.000000,1464.250000,1440.150024,1448.750000,1428.256836,303676
2023-01-11,1450.000000,1461.000000,1441.550049,1449.150024,1428.651123,283386
2023-01-12,1455.949951,1491.699951,1455.000000,1480.800049,1459.853516,670911
2023-01-13,1488.250000,1492.349976,1456.650024,1462.750000,1442.058716,331675
2023-01-16,1467.000000,1470.800049,1448.000000,1453.650024,1433.087402,142151
2023-01-17,1453.000000,1495.000000,1448.050049,1483.199951,1462.219360,467862
2023-01-18,1495.000000,1518.000000,1482.099976,1487.949951,1466.902222,866712
2023-01-19,1488.000000,1488.000000,1450.000000,1459.150024,1438.509644,616100
2023-01-20,1457.000000,1465.849976,1440.099976,1447.250000,1426.777954,514524
2023-01-23,1447.550049,1456.900024,1422.099976,1427.050049,1406.863647,462438
2023-01-24,1430.500000,1441.849976,1404.750000,1409.099976,1389.167603,447318
2023-01-25,1404.000000,1414.599976,1377.250000,1384.000000,1364.422607,302117
2023-01-27,1388.449951,1392.050049,1358.400024,1382.150024,1362.598877,344156
2023-01-30,1384.000000,1408.000000,1373.400024,1390.199951,1370.534912,617437
2023-01-31,1392.650024,1442.300049,1392.650024,1435.800049,1415.489868,770920
2023-02-01,1453.000000,1467.900024,1405.199951,1426.500000,1406.321533,508254
2023-02-02,1425.000000,1466.000000,1418.449951,1449.650024,1429.144043,502153
2023-02-03,1454.000000,1459.599976,1417.849976,1445.500000,1425.052734,293421
2023-02-06,1442.000000,1462.300049,1425.000000,1446.400024,1425.940063,284958
2023-02-07,1451.500000,1461.500000,1432.900024,1446.650024,1426.186523,332075
2023-02-08,1454.000000,1480.000000,1444.599976,1474.300049,1453.445313,547138
2023-02-09,1540.000000,1618.000000,1539.949951,1578.349976,1556.023438,4534071
2023-02-10,1579.500000,1610.000000,1571.050049,1600.800049,1578.156006,1124334
2023-02-13,1608.849976,1614.300049,1582.000000,1595.250000,1572.684448,519389
2023-02-14,1595.150024,1618.550049,1585.000000,1599.750000,1577.120850,742894
2023-02-15,1596.949951,1633.000000,1592.050049,1628.800049,1605.759888,610762
2023-02-16,1639.900024,1666.449951,1625.000000,1644.300049,1621.040649,1233069
2023-02-17,1638.000000,1646.849976,1615.250000,1618.699951,1595.802612,717223
2023-02-20,1626.800049,1626.800049,1609.750000,1614.000000,1591.169189,365315
2023-02-21,1600.000000,1609.000000,1575.150024,1578.349976,1567.679077,765337
2023-02-22,1576.900024,1588.949951,1565.300049,1579.349976,1568.672363,778980
2023-02-23,1579.349976,1602.550049,1573.199951,1596.650024,1585.855469,761827
2023-02-24,1604.650024,1615.650024,1560.199951,1571.199951,1560.577393,688041
2023-02-27,1570.000000,1585.000000,1550.000000,1568.349976,1557.746704,446642
2023-02-28,1569.550049,1589.250000,1556.800049,1570.099976,1559.484863,640541
