Date,Open,High,Low,Close,Adj Close,Volume
2023-01-05,3229.000000,3266.899902,3202.550049,3257.699951,3222.135498,383751
2023-01-06,3260.000000,3278.850098,3237.050049,3250.600098,3215.113281,242107
2023-01-09,3266.899902,3275.100098,3229.199951,3262.550049,3226.932861,391801
2023-01-10,3262.000000,3265.800049,3144.149902,3167.550049,3132.969971,607830
2023-01-11,3167.550049,3174.500000,3096.699951,3137.250000,3103.000732,856148
2023-01-12,3150.000000,3152.949951,3095.000000,3103.250000,3069.371826,690116
2023-01-13,3105.000000,3196.000000,3060.000000,3162.050049,3127.530029,964656
2023-01-16,3155.550049,3179.899902,3100.000000,3139.050049,3104.781006,653373
2023-01-17,3152.000000,3192.000000,3125.000000,3179.949951,3145.234375,495809
2023-01-18,3171.000000,3192.000000,3150.000000,3177.600098,3142.910156,330814
2023-01-19,3163.050049,3180.050049,3135.050049,3166.699951,3132.129150,320900
2023-01-20,3175.000000,3194.899902,3141.100098,3150.500000,3116.105957,389881
2023-01-23,3166.300049,3224.600098,3145.750000,3203.350098,3168.379150,424691
2023-01-24,3219.399902,3234.850098,3178.350098,3226.550049,3191.325684,367438
2023-01-25,3226.550049,3235.000000,3183.350098,3213.850098,3178.764404,353061
2023-01-27,3229.949951,3264.949951,3128.000000,3169.750000,3135.145752,627913
2023-01-30,3160.100098,3210.000000,3099.050049,3191.449951,3156.608887,656403
2023-01-31,3201.050049,3277.000000,3177.000000,3263.350098,3227.724121,612164
2023-02-01,3280.000000,3354.949951,3240.000000,3303.100098,3267.040039,885327
2023-02-02,3265.000000,3320.699951,3185.000000,3217.300049,3182.176758,613267
2023-02-03,3233.399902,3325.000000,3199.550049,3316.699951,3280.491455,500037
2023-02-06,3295.000000,3300.050049,3220.649902,3260.699951,3225.102783,346025
2023-02-07,3277.050049,3299.000000,3240.050049,3274.699951,3238.949951,447240
2023-02-08,3275.000000,3277.949951,3203.000000,3228.000000,3192.760010,378309
2023-02-09,3236.050049,3249.550049,3195.000000,3237.149902,3201.809814,265006
2023-02-10,3225.050049,3242.300049,3198.149902,3212.350098,3177.280762,328745
2023-02-13,3225.000000,3272.000000,3217.199951,3252.649902,3217.140625,405135
2023-02-14,3261.949951,3300.000000,3145.000000,3175.699951,3141.030762,1519235
2023-02-15,3203.000000,3341.949951,3203.000000,3311.149902,3275.001953,2093492
2023-02-16,3329.949951,3344.000000,3268.050049,3289.100098,3253.192871,679170
2023-02-17,3287.050049,3297.000000,3240.199951,3285.000000,3249.137695,491317
2023-02-20,3300.000000,3335.000000,3280.449951,3290.500000,3254.577637,515895
2023-02-21,3290.000000,3298.100098,3265.050049,3274.149902,3238.406006,494115
2023-02-22,3270.000000,3270.149902,3215.100098,3249.699951,3214.222900,570379
2023-02-23,3265.000000,3274.850098,3220.899902,3241.949951,3206.557617,527729
2023-02-24,3249.899902,3249.899902,3165.000000,3205.600098,3170.604492,684029
2023-02-27,3200.000000,3205.399902,3102.050049,3131.050049,3096.868408,482530
2023-02-28,3132.000000,3181.000000,3091.149902,3105.899902,3071.992676,974100
2023-03-01,3106.000000,3143.899902,3086.699951,3138.800049,3104.533691,522394
2023-03-02,3155.100098,3158.949951,3097.300049,3125.500000,3091.378906,970565
2023-03-03,3141.149902,3150.899902,3113.850098,3127.300049,3093.159180,337278
2023-03-06,3138.000000,3169.100098,3132.399902,3166.199951,3131.634521,362693
2023-03-08,3166.000000,3211.550049,3150.100098,3204.399902,3169.417480,657256
2023-03-09,3211.000000,3219.949951,3142.100098,3146.699951,3112.347412,419727
2023-03-10,3134.949951,3147.199951,3095.149902,3116.100098,3082.081543,362000
2023-03-13,3117.000000,3122.949951,3025.000000,3033.399902,3000.284180,351244
2023-03-14,3033.399902,3050.000000,2985.500000,3016.899902,2983.964355,727498
2023-03-15,3044.800049,3059.750000,3002.000000,3006.899902,2974.073486,288927
2023-03-16,3021.699951,3081.000000,2996.000000,3035.449951,3002.312012,439612
2023-03-17,3052.000000,3058.000000,2942.250000,2974.600098,2942.126465,692626
2023-03-20,2974.600098,2989.899902,2909.250000,2952.000000,2919.772949,561183
2023-03-21,2966.800049,2975.000000,2927.000000,2934.800049,2902.760742,490092
2023-03-22,2949.500000,2968.899902,2931.850098,2946.550049,2914.382568,222875
2023-03-23,2942.199951,2950.000000,2912.850098,2927.699951,2895.738281,379191
2023-03-24,2925.000000,2931.000000,2886.649902,2909.600098,2877.835938,542971
2023-03-27,2913.600098,2929.000000,2871.000000,2885.550049,2854.048584,375285
2023-03-28,2894.800049,2894.800049,2836.000000,2852.399902,2821.260254,1079359
2023-03-29,2858.500000,2947.800049,2850.000000,2933.699951,2901.672607,765293
2023-03-31,2923.100098,2963.350098,2921.000000,2948.850098,2916.657471,546110
2023-04-03,3050.000000,3050.000000,2981.100098,3004.300049,2971.502197,1170652
2023-04-05,2982.000000,3009.000000,2922.199951,2933.750000,2901.722168,1033837
2023-04-06,2948.699951,2970.000000,2926.000000,2961.699951,2929.366943,586845
2023-04-10,2980.000000,2987.000000,2951.149902,2970.449951,2938.021484,416883
2023-04-11,2970.449951,3059.000000,2970.449951,3054.199951,3020.857178,618391
2023-04-12,3035.000000,3145.000000,3035.000000,3128.350098,3094.197754,746284
2023-04-13,3140.000000,3231.449951,3132.000000,3213.050049,3177.973145,1337741
2023-04-17,3235.000000,3254.000000,3206.000000,3229.000000,3193.749023,539975
2023-04-18,3228.649902,3278.000000,3215.850098,3263.550049,3227.921875,577513
2023-04-19,3263.949951,3300.000000,3258.100098,3289.600098,3253.687500,646164
2023-04-20,3308.699951,3308.699951,3220.050049,3246.949951,3211.502930,483671
2023-04-21,3240.000000,3259.949951,3194.100098,3200.699951,3165.757813,443737
2023-04-24,3204.000000,3217.449951,3158.100098,3182.800049,3148.053467,379317
2023-04-25,3175.000000,3246.500000,3156.149902,3217.949951,3182.819580,574542
2023-04-26,3230.000000,3280.000000,3225.550049,3248.350098,3212.887939,881684
2023-04-27,3248.300049,3270.399902,3236.250000,3263.550049,3227.921875,464406
2023-04-28,3275.000000,3305.000000,3265.350098,3301.100098,3265.062012,416242
2023-05-02,3326.949951,3383.800049,3325.000000,3356.149902,3319.510742,838718
2023-05-03,3367.899902,3367.899902,3321.199951,3348.350098,3311.796143,577763
2023-05-04,3341.000000,3382.449951,3321.000000,3339.300049,3302.844971,325535
