Date,Open,High,Low,Close,Adj Close,Volume,company
2023-01-05,2015.0,2018.0,1980.550049,2013.400024,1960.845825,378231,Mahanagar Ga
2023-01-06,2010.0,2030.0,1967.550049,1977.699951,1926.077637,596221,Mahanagar Ga
2023-01-09,1990.949951,2028.949951,1986.849976,1999.5,1947.308716,335236,Mahanagar Ga
2023-01-10,1990.0,1995.0,1954.0,1988.75,1936.839233,259070,Mahanagar Ga
2023-01-11,1988.75,2052.0,1975.849976,2029.0,1976.038696,678584,Mahanagar Ga
2023-01-12,2040.0,2050.199951,1991.900024,2014.400024,1961.819824,334707,Mahanagar Ga
2023-01-13,2025.0,2042.650024,1962.099976,2035.25,1982.125488,624989,Mahanagar Ga
2023-01-16,2044.949951,2053.149902,2019.0,2039.900024,1986.654175,259852,Mahanagar Ga
2023-01-17,2041.0,2048.350098,2026.599976,2041.5,1988.212402,151554,Mahanagar Ga
2023-01-18,2043.0,2056.699951,2037.949951,2047.050049,1993.617554,239104,Mahanagar Ga
2023-01-19,2035.0,2071.649902,2027.849976,2067.350098,2013.387695,224500,Mahanagar Ga
2023-01-20,2039.050049,2048.399902,1959.949951,2024.650024,1971.802246,1260169,Mahanagar Ga
2023-01-23,2026.0,2064.300049,1999.0,2058.800049,2005.060913,416099,Mahanagar Ga
2023-01-24,2065.5,2143.699951,2055.25,2117.199951,2061.936523,953857,Mahanagar Ga
2023-01-25,2118.0,2123.850098,2057.600098,2070.0,2015.968506,388559,Mahanagar Ga
2023-01-27,2089.0,2108.949951,2042.25,2072.399902,2018.305786,453614,Mahanagar Ga
2023-01-30,2070.0,2125.0,2053.600098,2116.850098,2061.595703,630496,Mahanagar Ga
2023-01-31,2119.949951,2122.600098,2068.0,2072.800049,2018.695435,434683,Mahanagar Ga
2023-02-01,2085.0,2100.0,2044.349976,2072.149902,2018.062256,196539,Mahanagar Ga
2023-02-02,2098.0,2110.0,2070.050049,2095.800049,2041.095093,324450,Mahanagar Ga
2023-02-03,2112.0,2114.949951,2076.699951,2087.300049,2032.817017,267860,Mahanagar Ga
