Date,Open,High,Low,Close,Adj Close,Volume,company
2023-01-05,851.450012,869.0,845.5,867.349976,844.053345,205112,MGL stock data
2023-01-06,868.5,874.299988,853.0,859.549988,836.46283,220995,MGL stock data
2023-01-09,863.849976,872.650024,863.849976,869.400024,846.048279,117381,MGL stock data
2023-01-10,871.0,874.450012,861.650024,868.049988,844.734497,96795,MGL stock data
2023-01-11,870.0,871.900024,860.700012,867.400024,844.102051,81258,MGL stock data
2023-01-12,867.549988,871.450012,860.5,861.950012,838.798401,112304,MGL stock data
2023-01-13,858.0,870.400024,847.0,854.950012,831.986389,181157,MGL stock data
2023-01-16,855.099976,861.950012,845.349976,850.799988,827.947815,82220,MGL stock data
2023-01-17,855.0,857.799988,841.0,854.049988,831.110535,111306,MGL stock data
2023-01-18,852.099976,866.700012,852.099976,862.650024,839.479553,83340,MGL stock data
2023-01-19,860.400024,868.400024,855.049988,859.549988,836.46283,89934,MGL stock data
2023-01-20,863.849976,882.799988,862.5,867.75,844.442566,490043,MGL stock data
2023-01-23,867.799988,889.450012,867.75,883.450012,859.720886,283210,MGL stock data
2023-01-24,888.950012,893.650024,870.0,873.200012,849.746216,320181,MGL stock data
2023-01-25,865.599976,876.400024,861.049988,866.450012,843.17749,165318,MGL stock data
2023-01-27,864.099976,876.349976,844.349976,850.700012,827.850586,208102,MGL stock data
2023-01-30,852.549988,867.5,847.099976,849.450012,826.634094,187863,MGL stock data
2023-01-31,853.900024,887.900024,850.0,883.950012,860.207458,298571,MGL stock data
2023-02-01,883.950012,898.049988,868.400024,880.700012,857.044739,279085,MGL stock data
2023-02-02,876.0,877.950012,843.0,851.849976,828.969604,344772,MGL stock data
2023-02-03,862.0,868.900024,830.5,850.349976,827.509949,643454,MGL stock data
2023-02-06,851.599976,885.0,851.0,882.0,858.309875,551834,MGL stock data
2023-02-07,882.0,888.799988,870.0,883.700012,859.964172,310724,MGL stock data
2023-02-08,882.099976,906.0,872.849976,903.049988,878.794434,276965,MGL stock data
2023-02-09,906.0,908.700012,887.200012,893.299988,869.306335,282498,MGL stock data
2023-02-10,895.299988,903.0,885.049988,901.349976,877.140076,193924,MGL stock data
2023-02-13,902.5,903.400024,881.549988,891.849976,867.895264,375839,MGL stock data
2023-02-14,882.099976,894.950012,868.0,889.299988,875.227356,455736,MGL stock data
2023-02-15,889.0,907.450012,889.0,904.299988,889.98999,429652,MGL stock data
2023-02-16,908.799988,931.700012,901.5,920.849976,906.278076,747796,MGL stock data
2023-02-17,920.0,925.5,885.0,886.900024,872.865356,693181,MGL stock data
2023-02-20,887.0,896.0,883.700012,889.650024,875.571838,337022,MGL stock data
2023-02-21,895.549988,904.349976,891.25,894.75,880.591125,233927,MGL stock data
2023-02-22,893.900024,896.599976,879.299988,883.099976,869.125488,230051,MGL stock data
2023-02-23,887.0,887.0,864.700012,875.400024,861.547363,254430,MGL stock data
2023-02-24,876.200012,883.0,867.25,880.650024,866.714294,207432,MGL stock data
2023-02-27,876.0,882.0,867.25,873.650024,859.825073,111090,MGL stock data
2023-02-28,874.200012,897.700012,872.400024,895.849976,881.673706,324340,MGL stock data
2023-03-01,900.0,905.0,891.049988,903.950012,889.645569,244561,MGL stock data
2023-03-02,904.0,908.450012,896.150024,898.950012,884.72467,236381,MGL stock data
2023-03-03,908.599976,917.0,899.150024,906.900024,892.548889,597836,MGL stock data
2023-03-06,920.0,989.5,917.25,985.950012,970.347961,4955639,MGL stock data
2023-03-08,987.400024,995.5,976.200012,987.299988,971.676575,1515835,MGL stock data
2023-03-09,986.0,1006.25,984.150024,997.0,981.223083,1106501,MGL stock data
2023-03-10,989.950012,996.0,977.0,986.349976,970.741577,669134,MGL stock data
2023-03-13,986.349976,1006.650024,984.299988,990.349976,974.678284,1303984,MGL stock data
2023-03-14,992.75,1002.200012,979.150024,981.599976,966.066772,761322,MGL stock data
2023-03-15,981.0,986.900024,966.049988,974.299988,958.882324,608864,MGL stock data
2023-03-16,966.5,992.0,966.5,987.099976,971.479736,484625,MGL stock data
2023-03-17,989.150024,997.75,977.849976,984.400024,968.82251,294567,MGL stock data
2023-03-20,978.049988,988.700012,963.650024,970.0,954.65033,353969,MGL stock data
2023-03-21,981.0,999.450012,979.950012,987.349976,971.725769,794142,MGL stock data
2023-03-22,982.0,988.950012,975.549988,979.400024,963.901611,282340,MGL stock data
2023-03-23,975.0,987.849976,970.799988,973.450012,958.045776,309006,MGL stock data
2023-03-24,975.0,979.700012,957.299988,960.349976,945.153015,312601,MGL stock data
2023-03-27,955.200012,964.099976,945.400024,956.349976,941.216309,312851,MGL stock data
2023-03-28,964.0,981.799988,959.5,979.900024,964.393738,679477,MGL stock data
2023-03-29,981.049988,990.549988,976.650024,984.799988,969.216125,340000,MGL stock data
2023-03-31,991.950012,991.950012,974.549988,983.450012,967.887512,422523,MGL stock data
2023-04-03,995.799988,995.799988,909.0,920.950012,906.376526,2190452,MGL stock data
2023-04-05,929.150024,960.5,920.150024,957.599976,942.446533,1387525,MGL stock data
2023-04-06,968.0,986.0,954.5,983.099976,967.54303,892334,MGL stock data
2023-04-10,1000.450012,1024.5,973.150024,992.299988,976.597473,1561798,MGL stock data
2023-04-11,995.0,1002.900024,984.650024,991.650024,975.957764,659780,MGL stock data
2023-04-12,997.299988,1015.799988,990.599976,997.25,981.469116,889973,MGL stock data
2023-04-13,998.0,1004.700012,988.849976,991.150024,975.465698,390121,MGL stock data
2023-04-17,982.0,1015.0,982.0,1013.849976,997.806458,655253,MGL stock data
2023-04-18,1007.799988,1035.0,1004.400024,1018.0,1001.890808,1038085,MGL stock data
2023-04-19,1020.0,1024.0,1008.0,1011.150024,995.149231,404164,MGL stock data
2023-04-20,1016.5,1024.849976,1007.0,1008.650024,992.688782,338596,MGL stock data
2023-04-21,1014.0,1016.150024,1001.0,1003.799988,987.915466,149268,MGL stock data
2023-04-24,1003.799988,1021.900024,998.849976,1017.599976,1001.49707,373504,MGL stock data
2023-04-25,1017.599976,1022.099976,1006.549988,1010.5,994.50946,344682,MGL stock data
2023-04-26,1015.0,1018.599976,1001.0,1013.799988,997.757263,276178,MGL stock data
2023-04-27,1013.0,1020.0,1002.299988,1006.450012,990.52356,362450,MGL stock data
2023-04-28,1008.950012,1015.0,1000.0,1008.650024,992.688782,333791,MGL stock data
2023-05-02,1009.75,1018.0,999.049988,1003.799988,987.915466,260828,MGL stock data
2023-05-03,1007.349976,1014.849976,998.299988,1001.650024,985.799561,227927,MGL stock data
2023-05-04,1006.849976,1006.849976,979.0,983.950012,968.379639,471094,MGL stock data
2023-05-05,985.049988,989.25,976.0,979.599976,964.098389,142636,MGL stock data
2023-05-08,981.099976,1002.849976,979.0,999.599976,983.781921,250592,MGL stock data
2023-05-09,1045.0,1097.699951,1028.949951,1073.900024,1056.90625,6826366,MGL stock data
2023-05-10,1081.75,1103.0,1055.400024,1099.449951,1082.05188,2080139,MGL stock data
2023-05-11,1100.0,1100.0,1073.900024,1078.400024,1061.334961,593770,MGL stock data
2023-05-12,1050.599976,1076.949951,1045.849976,1048.349976,1031.760498,1238264,MGL stock data
2023-05-15,1048.650024,1057.0,1031.650024,1053.050049,1036.38623,595994,MGL stock data
2023-05-16,1053.0,1074.099976,1050.400024,1054.349976,1037.665527,425446,MGL stock data
2023-05-17,1054.800049,1065.0,1045.449951,1057.449951,1040.716431,225405,MGL stock data
2023-05-18,1062.900024,1071.5,1039.050049,1041.949951,1025.461792,350910,MGL stock data
2023-05-19,1047.050049,1047.849976,1025.25,1029.199951,1012.913513,283282,MGL stock data
2023-05-22,1027.949951,1034.25,1020.950012,1028.5,1012.224609,206181,MGL stock data
2023-05-23,1029.099976,1034.599976,1024.099976,1029.900024,1013.602478,214061,MGL stock data
2023-05-24,1021.599976,1039.5,1021.599976,1032.650024,1016.30896,223369,MGL stock data
2023-05-25,1030.0,1038.0,1024.75,1033.050049,1016.702698,148456,MGL stock data
2023-05-26,1033.449951,1047.199951,1030.099976,1035.300049,1018.917053,204505,MGL stock data
2023-05-29,1044.449951,1053.449951,1039.0,1045.199951,1028.660278,158058,MGL stock data
2023-05-30,1045.199951,1061.349976,1042.199951,1053.849976,1037.173462,370934,MGL stock data
2023-05-31,1053.800049,1064.650024,1048.800049,1057.800049,1041.061035,281106,MGL stock data
2023-06-01,1057.800049,1079.900024,1055.650024,1069.0,1052.08374,602650,MGL stock data
2023-06-02,1069.0,1076.0,1030.099976,1037.800049,1021.377502,568042,MGL stock data
2023-06-05,1040.0,1046.949951,1025.699951,1028.900024,1012.618347,239476,MGL stock data
2023-06-06,1030.099976,1033.0,1020.900024,1027.650024,1011.388123,157556,MGL stock data
2023-06-07,1033.0,1035.0,1026.0,1030.050049,1013.750122,122165,MGL stock data
2023-06-08,1036.599976,1042.400024,1024.099976,1029.800049,1013.504089,246243,MGL stock data
2023-06-09,1032.0,1037.849976,1020.049988,1025.25,1009.026062,107117,MGL stock data
2023-06-12,1032.0,1032.0,1015.099976,1020.799988,1004.646484,164612,MGL stock data
2023-06-13,1026.650024,1034.300049,1021.0,1027.800049,1011.535767,222508,MGL stock data
2023-06-14,1032.5,1050.349976,1029.050049,1047.75,1031.170044,335413,MGL stock data
2023-06-15,1053.449951,1056.599976,1038.0,1040.75,1024.280762,200886,MGL stock data
2023-06-16,1041.949951,1049.800049,1036.0,1045.199951,1028.660278,147485,MGL stock data
2023-06-19,1045.199951,1051.050049,1023.400024,1031.050049,1014.734314,231777,MGL stock data
2023-06-20,1029.099976,1037.550049,1026.0,1034.5,1018.1297,143724,MGL stock data
2023-06-21,1034.699951,1044.0,1026.25,1039.25,1022.804504,196494,MGL stock data
2023-06-22,1038.0,1069.0,1035.0,1037.650024,1021.229858,679027,MGL stock data
2023-06-23,1037.0,1040.0,1013.5,1016.549988,1000.463745,371563,MGL stock data
2023-06-26,1011.0,1034.900024,1010.0,1029.300049,1013.012024,223902,MGL stock data
2023-06-27,1034.699951,1062.349976,1032.050049,1045.650024,1029.103271,1228102,MGL stock data
2023-06-28,1045.650024,1045.650024,1045.650024,1045.650024,1029.103271,0,MGL stock data
2023-06-30,1035.099976,1056.0,1035.099976,1048.5,1031.908081,311696,MGL stock data
2023-07-03,1054.0,1087.349976,1049.5,1080.949951,1063.844604,782193,MGL stock data
2023-07-04,1086.900024,1086.900024,1067.949951,1072.099976,1055.134644,248802,MGL stock data
2023-07-05,1072.5,1087.599976,1069.949951,1080.0,1062.909668,311617,MGL stock data
2023-07-06,1080.0,1110.75,1076.849976,1104.099976,1086.628296,649853,MGL stock data
2023-07-07,1106.949951,1124.349976,1105.25,1111.650024,1094.058838,596658,MGL stock data
2023-07-10,1111.75,1116.599976,1090.050049,1100.0,1082.59314,270923,MGL stock data
2023-07-11,1105.0,1115.0,1098.050049,1112.0,1094.40332,223484,MGL stock data
2023-07-12,1112.0,1134.0,1105.400024,1113.550049,1095.928833,1053186,MGL stock data
2023-07-13,1124.0,1124.300049,1082.0,1084.650024,1067.486084,412765,MGL stock data
2023-07-14,1084.650024,1087.699951,1073.550049,1082.0,1064.878052,252300,MGL stock data
2023-07-17,1081.050049,1096.800049,1072.0,1075.050049,1058.038086,166664,MGL stock data
2023-07-18,1075.699951,1087.400024,1057.199951,1060.349976,1043.570557,432302,MGL stock data
2023-07-19,1061.900024,1071.199951,1058.0,1064.449951,1047.605713,249800,MGL stock data
2023-07-20,1065.0,1074.300049,1062.650024,1065.949951,1049.081909,123880,MGL stock data
2023-07-21,1061.949951,1071.650024,1058.0,1065.25,1048.393066,155979,MGL stock data
2023-07-24,1075.0,1077.599976,1043.949951,1048.800049,1032.203491,264500,MGL stock data
2023-07-25,1048.800049,1092.0,1043.25,1089.300049,1072.0625,541892,MGL stock data
2023-07-26,1091.949951,1096.349976,1079.400024,1086.599976,1069.405151,237808,MGL stock data
2023-07-27,1086.599976,1105.0,1081.050049,1089.900024,1072.653076,534497,MGL stock data
2023-07-28,1124.75,1124.75,1086.699951,1112.050049,1094.452515,720289,MGL stock data
2023-07-31,1116.5,1137.0,1107.5,1118.300049,1100.603638,453504,MGL stock data
2023-08-01,1118.300049,1130.349976,1104.099976,1120.949951,1103.21167,370405,MGL stock data
2023-08-02,1120.949951,1144.0,1081.550049,1097.75,1080.378784,979508,MGL stock data
2023-08-03,1095.0,1126.0,1082.449951,1120.699951,1102.965576,892712,MGL stock data
2023-08-04,1140.0,1140.0,1053.849976,1056.25,1039.535522,2474513,MGL stock data
2023-08-07,1070.0,1093.75,1059.0,1063.849976,1047.015259,835927,MGL stock data
2023-08-08,1066.050049,1078.0,1050.199951,1071.900024,1054.937866,445577,MGL stock data
2023-08-09,1071.199951,1071.900024,1057.599976,1064.550049,1047.704224,338087,MGL stock data
2023-08-10,1060.0,1064.550049,1021.049988,1026.849976,1010.600708,698420,MGL stock data
2023-08-11,1032.0,1032.0,1008.099976,1011.099976,995.099976,656045,MGL stock data
2023-08-14,995.799988,995.799988,976.0,985.799988,985.799988,465280,MGL stock data
2023-08-16,984.799988,987.049988,970.549988,982.099976,982.099976,327673,MGL stock data
2023-08-17,986.900024,991.5,978.650024,985.849976,985.849976,293158,MGL stock data
2023-08-18,984.0,988.450012,974.900024,980.75,980.75,206960,MGL stock data
2023-08-21,986.950012,996.950012,981.0,993.450012,993.450012,284974,MGL stock data
2023-08-22,1001.0,1002.5,992.0,995.549988,995.549988,187378,MGL stock data
2023-08-23,996.0,998.0,986.200012,989.200012,989.200012,144698,MGL stock data
2023-08-24,991.099976,1006.0,991.099976,999.049988,999.049988,495492,MGL stock data
2023-08-25,999.450012,1016.0,994.5,1008.299988,1008.299988,746304,MGL stock data
2023-08-28,1008.299988,1022.599976,1003.450012,1016.049988,1016.049988,368498,MGL stock data
2023-08-29,1020.0,1031.400024,1013.150024,1026.599976,1026.599976,319510,MGL stock data
2023-08-30,1026.550049,1032.050049,1013.75,1027.550049,1027.550049,410250,MGL stock data
2023-08-31,1024.900024,1031.699951,1015.0,1024.0,1024.0,232381,MGL stock data
2023-09-01,1023.75,1035.0,1015.200012,1030.300049,1030.300049,261262,MGL stock data
2023-09-04,1033.849976,1038.300049,1022.950012,1031.849976,1031.849976,227542,MGL stock data
2023-09-05,1034.75,1041.650024,1028.650024,1032.550049,1032.550049,407533,MGL stock data
2023-09-06,1038.0,1077.900024,1038.0,1073.800049,1073.800049,1367889,MGL stock data
2023-09-07,1076.800049,1076.800049,1048.849976,1053.099976,1053.099976,420073,MGL stock data
2023-09-08,1058.949951,1061.699951,1054.099976,1056.650024,1056.650024,143857,MGL stock data
2023-09-11,1060.949951,1061.900024,1048.599976,1051.699951,1051.699951,1656457,MGL stock data
2023-09-12,1059.699951,1062.75,1013.099976,1015.0,1015.0,604826,MGL stock data
2023-09-13,1012.0,1037.0,1005.200012,1030.599976,1030.599976,367307,MGL stock data
2023-09-14,1036.0,1045.949951,1032.5,1044.800049,1044.800049,169396,MGL stock data
2023-09-15,1050.0,1055.0,1038.849976,1053.349976,1053.349976,417549,MGL stock data
2023-09-18,1055.0,1064.650024,1048.400024,1053.900024,1053.900024,250226,MGL stock data
2023-09-20,1053.949951,1063.300049,1034.800049,1039.050049,1039.050049,225433,MGL stock data
2023-09-21,1040.0,1040.800049,1014.0,1018.549988,1018.549988,314955,MGL stock data
2023-09-22,1018.549988,1032.050049,1010.599976,1020.599976,1020.599976,351677,MGL stock data
2023-09-25,1020.599976,1021.950012,1002.900024,1012.650024,1012.650024,287808,MGL stock data
2023-09-26,1011.0,1042.0,1011.0,1029.75,1029.75,377520,MGL stock data
2023-09-27,1029.699951,1029.699951,1013.5,1019.900024,1019.900024,255915,MGL stock data
2023-09-28,1018.0,1023.299988,1003.950012,1010.650024,1010.650024,280159,MGL stock data
2023-09-29,1012.950012,1032.349976,1011.349976,1028.849976,1028.849976,193266,MGL stock data
2023-10-03,1041.050049,1117.75,1041.050049,1109.099976,1109.099976,4386461,MGL stock data
2023-10-04,1103.050049,1149.0,1098.300049,1122.599976,1122.599976,3410444,MGL stock data
2023-10-05,1129.599976,1130.0,1105.550049,1113.300049,1113.300049,642978,MGL stock data
2023-10-06,1118.849976,1125.75,1101.0,1113.550049,1113.550049,371682,MGL stock data
2023-10-09,1101.550049,1118.0,1095.300049,1111.900024,1111.900024,340775,MGL stock data
2023-10-10,1114.949951,1120.449951,1096.25,1108.650024,1108.650024,364115,MGL stock data
2023-10-11,1112.449951,1114.0,1104.949951,1112.199951,1112.199951,273344,MGL stock data
2023-10-12,1112.949951,1128.0,1108.300049,1123.0,1123.0,890758,MGL stock data
2023-10-13,1122.050049,1144.900024,1119.25,1128.099976,1128.099976,428638,MGL stock data
2023-10-16,1128.050049,1144.650024,1118.050049,1135.199951,1135.199951,285118,MGL stock data
2023-10-17,1145.0,1152.0,1135.900024,1140.599976,1140.599976,441067,MGL stock data
2023-10-18,1145.949951,1146.599976,1115.5,1126.75,1126.75,384142,MGL stock data
2023-10-19,1122.0,1126.75,1111.449951,1123.849976,1123.849976,163501,MGL stock data
2023-10-20,1110.550049,1122.0,1019.5,1030.050049,1030.050049,2595361,MGL stock data
2023-10-23,1030.0,1045.0,1010.0,1018.75,1018.75,1165882,MGL stock data
2023-10-25,1018.950012,1041.75,1004.549988,1011.549988,1011.549988,577020,MGL stock data
2023-10-26,1012.099976,1015.950012,978.75,989.650024,989.650024,617562,MGL stock data
2023-10-27,993.650024,1012.0,982.549988,988.299988,988.299988,805510,MGL stock data
2023-10-30,1020.0,1055.0,1002.900024,1017.150024,1017.150024,1808306,MGL stock data
2023-10-31,1020.0,1038.949951,1011.200012,1032.400024,1032.400024,401714,MGL stock data
2023-11-01,1029.400024,1029.400024,999.0,1004.0,1004.0,493487,MGL stock data
2023-11-02,1017.0,1035.949951,1009.150024,1034.699951,1034.699951,719525,MGL stock data
2023-11-03,1036.050049,1044.75,1030.0,1038.949951,1038.949951,278304,MGL stock data
2023-11-06,1044.400024,1057.0,1041.25,1054.050049,1054.050049,338727,MGL stock data
2023-11-07,1055.0,1058.199951,1045.0,1055.650024,1055.650024,249674,MGL stock data
2023-11-08,1056.0,1057.550049,1043.050049,1046.900024,1046.900024,168582,MGL stock data
2023-11-09,1048.949951,1048.949951,1026.0,1028.699951,1028.699951,309436,MGL stock data
2023-11-10,1030.0,1046.650024,1019.599976,1041.800049,1041.800049,574853,MGL stock data
2023-11-13,1035.0,1041.099976,1028.050049,1038.900024,1038.900024,181011,MGL stock data
2023-11-15,1042.800049,1051.0,1038.349976,1041.849976,1041.849976,153816,MGL stock data
2023-11-16,1044.900024,1070.949951,1040.550049,1053.800049,1053.800049,719134,MGL stock data
2023-11-17,1052.949951,1055.949951,1044.5,1048.449951,1048.449951,149295,MGL stock data
2023-11-20,1053.599976,1053.599976,1032.050049,1035.599976,1035.599976,160884,MGL stock data
2023-11-21,1038.050049,1047.5,1033.0,1037.050049,1037.050049,268950,MGL stock data
2023-11-22,1038.0,1040.5,1018.5,1023.400024,1023.400024,226752,MGL stock data
2023-11-23,1028.5,1029.5,1017.549988,1027.449951,1027.449951,121875,MGL stock data
2023-11-24,1030.0,1032.0,1021.549988,1024.550049,1024.550049,152188,MGL stock data
2023-11-28,1028.849976,1029.5,1017.650024,1027.150024,1027.150024,196542,MGL stock data
2023-11-29,1029.0,1038.900024,1028.599976,1033.599976,1033.599976,138606,MGL stock data
2023-11-30,1037.0,1060.0,1026.699951,1041.349976,1041.349976,306319,MGL stock data
2023-12-01,1046.800049,1081.900024,1043.099976,1063.099976,1063.099976,530734,MGL stock data
2023-12-04,1075.0,1112.949951,1064.0,1098.75,1098.75,825132,MGL stock data
2023-12-05,1098.75,1118.550049,1092.199951,1114.900024,1114.900024,686954,MGL stock data
2023-12-06,1121.0,1121.599976,1109.800049,1117.050049,1117.050049,338749,MGL stock data
2023-12-07,1120.0,1171.0,1115.199951,1166.5,1166.5,1164295,MGL stock data
2023-12-08,1172.599976,1178.150024,1140.599976,1155.75,1155.75,635564,MGL stock data
2023-12-11,1164.800049,1191.699951,1158.550049,1178.900024,1178.900024,950267,MGL stock data
2023-12-12,1187.900024,1187.900024,1167.050049,1170.349976,1170.349976,419012,MGL stock data
2023-12-13,1175.0,1189.150024,1162.650024,1173.699951,1173.699951,637923,MGL stock data
2023-12-14,1180.25,1184.849976,1160.199951,1174.449951,1174.449951,256766,MGL stock data
2023-12-15,1179.5,1184.900024,1159.150024,1182.900024,1182.900024,371580,MGL stock data
2023-12-18,1185.0,1211.949951,1175.300049,1189.050049,1189.050049,1109155,MGL stock data
2023-12-19,1189.050049,1198.050049,1178.349976,1189.800049,1189.800049,619998,MGL stock data
2023-12-20,1195.699951,1220.449951,1150.099976,1155.400024,1155.400024,846071,MGL stock data
2023-12-21,1140.0,1195.849976,1136.0,1188.699951,1188.699951,475391,MGL stock data
2023-12-22,1203.0,1203.0,1184.400024,1194.699951,1194.699951,358185,MGL stock data
