Date,Open,High,Low,Close,Adj Close,Volume,company
2023-01-05,4474.700195,4527.0,4384.0,4406.450195,4397.384766,56499,Solar Industrie
2023-01-06,4425.0,4470.0,4360.0,4385.399902,4376.37793,73481,Solar Industrie
2023-01-09,4414.700195,4453.799805,4358.600098,4384.200195,4375.180664,35782,Solar Industrie
2023-01-10,4385.0,4448.950195,4302.5,4329.5,4320.592773,57166,Solar Industrie
2023-01-11,4351.149902,4368.0,4315.0,4333.549805,4324.634277,22438,Solar Industrie
2023-01-12,4354.399902,4368.950195,4311.049805,4343.25,4334.314453,21445,Solar Industrie
2023-01-13,4364.700195,4364.700195,4271.0,4294.299805,4285.464844,58337,Solar Industrie
2023-01-16,4323.700195,4330.049805,4280.0,4289.0,4280.17627,25214,Solar Industrie
2023-01-17,4308.450195,4344.799805,4271.0,4282.399902,4273.589844,28993,Solar Industrie
2023-01-18,4292.399902,4295.600098,4222.149902,4244.600098,4235.867676,36325,Solar Industrie
2023-01-19,4230.0,4381.399902,4229.700195,4337.850098,4328.925781,44287,Solar Industrie
2023-01-20,4362.200195,4367.950195,4241.0,4249.350098,4240.60791,34894,Solar Industrie
2023-01-23,4249.5,4282.549805,4061.0,4084.699951,4076.296387,52693,Solar Industrie
2023-01-24,4084.699951,4175.75,4069.149902,4101.299805,4092.862061,37847,Solar Industrie
2023-01-25,4113.799805,4160.0,3965.0,4067.350098,4058.982178,111792,Solar Industrie
2023-01-27,4121.149902,4167.049805,4032.25,4104.200195,4095.756592,61703,Solar Industrie
2023-01-30,4070.0,4140.0,4010.0,4030.100098,4021.808838,42830,Solar Industrie
2023-01-31,4031.050049,4038.899902,3971.199951,4002.300049,3994.066162,48395,Solar Industrie
2023-02-01,4035.0,4096.899902,3930.0,3944.399902,3936.284912,62499,Solar Industrie
2023-02-02,3931.0,4000.0,3900.0,3938.800049,3930.696777,39719,Solar Industrie
2023-02-03,3958.5,3961.949951,3896.850098,3911.449951,3903.402832,29093,Solar Industrie
2023-02-06,3911.449951,3969.850098,3825.75,3914.399902,3906.34668,47511,Solar Industrie
2023-02-07,3914.800049,3935.949951,3840.0,3865.75,3857.796875,41494,Solar Industrie
2023-02-08,3871.199951,3901.0,3846.699951,3891.800049,3883.793457,39364,Solar Industrie
2023-02-09,3899.949951,3900.75,3850.0,3860.050049,3852.108643,24564,Solar Industrie
2023-02-10,3850.0,3850.0,3775.25,3787.800049,3780.007324,55157,Solar Industrie
2023-02-13,3751.100098,3787.850098,3721.0,3730.5,3722.825195,38458,Solar Industrie
2023-02-14,3730.5,3740.449951,3656.0,3665.850098,3658.30835,66910,Solar Industrie
2023-02-15,3660.5,3690.0,3645.0,3664.649902,3657.110596,57723,Solar Industrie
2023-02-16,3685.0,3984.0,3666.75,3941.699951,3933.590576,230401,Solar Industrie
2023-02-17,3991.0,4078.600098,3971.0,4027.75,4019.463623,113482,Solar Industrie
2023-02-20,4044.75,4044.75,3952.0,3971.850098,3963.678711,40048,Solar Industrie
2023-02-21,3921.050049,4027.0,3915.0,3995.5,3987.280029,61487,Solar Industrie
2023-02-22,4004.0,4004.0,3948.050049,3958.449951,3950.306152,23248,Solar Industrie
2023-02-23,3970.0,3977.0,3850.0,3862.649902,3854.703125,44178,Solar Industrie
2023-02-24,3809.0,3868.800049,3800.0,3803.050049,3795.226074,26210,Solar Industrie
2023-02-27,3800.0,3800.550049,3715.0,3736.100098,3728.413818,29613,Solar Industrie
2023-02-28,3736.949951,3981.600098,3710.800049,3919.850098,3911.785645,117004,Solar Industrie
2023-03-01,3919.850098,3930.0,3873.0,3906.300049,3898.263672,23216,Solar Industrie
2023-03-02,3925.0,3925.800049,3850.0,3861.600098,3853.655518,19020,Solar Industrie
2023-03-03,3890.0,3937.699951,3786.0,3801.850098,3794.028564,37360,Solar Industrie
2023-03-06,3799.0,3814.699951,3754.25,3764.949951,3757.204346,30173,Solar Industrie
2023-03-08,3764.949951,3890.149902,3754.949951,3822.25,3814.386475,51611,Solar Industrie
2023-03-09,3840.0,3840.0,3770.449951,3784.649902,3776.86377,22581,Solar Industrie
2023-03-10,3750.0,3840.0,3750.0,3769.300049,3761.54541,34515,Solar Industrie
2023-03-13,3777.899902,3856.0,3741.0,3791.100098,3783.300537,42086,Solar Industrie
2023-03-14,3810.100098,3835.0,3730.0,3747.649902,3739.939697,31477,Solar Industrie
2023-03-15,3769.699951,3823.850098,3756.5,3801.449951,3793.62915,24665,Solar Industrie
2023-03-16,3793.75,3796.949951,3736.649902,3753.300049,3745.578369,20901,Solar Industrie
2023-03-17,3775.0,3980.350098,3735.0,3907.100098,3899.062012,325608,Solar Industrie
