Date,Open,High,Low,Close,Adj Close,Volume
2023-01-05,1772.650024,1784.900024,1750.099976,1766.900024,1766.900024,18881
2023-01-06,1770.150024,1785.400024,1760.000000,1776.699951,1776.699951,14883
2023-01-09,1785.599976,1823.000000,1775.900024,1804.900024,1804.900024,18396
2023-01-10,1804.900024,1830.000000,1796.199951,1816.949951,1816.949951,16803
2023-01-11,1826.500000,1834.750000,1803.199951,1814.849976,1814.849976,11494
2023-01-12,1802.000000,1825.349976,1800.199951,1807.500000,1807.500000,6492
2023-01-13,1807.500000,1828.000000,1803.050049,1821.750000,1821.750000,4816
2023-01-16,1815.699951,1844.800049,1815.550049,1839.750000,1839.750000,8621
2023-01-17,1848.000000,1853.000000,1811.500000,1818.550049,1818.550049,17167
2023-01-18,1819.449951,1890.000000,1819.449951,1862.599976,1862.599976,42760
2023-01-19,1835.000000,1856.099976,1810.000000,1818.599976,1818.599976,14645
2023-01-20,1827.550049,1867.949951,1778.500000,1801.050049,1801.050049,32489
2023-01-23,1801.050049,1801.050049,1746.000000,1755.400024,1755.400024,25949
2023-01-24,1764.199951,1764.199951,1725.599976,1739.300049,1739.300049,13056
2023-01-25,1725.000000,1754.849976,1717.050049,1738.800049,1738.800049,10165
2023-01-27,1729.500000,1747.199951,1701.050049,1715.349976,1715.349976,11156
2023-01-30,1721.949951,1727.050049,1622.650024,1689.550049,1689.550049,51783
2023-01-31,1698.349976,1757.949951,1697.300049,1741.699951,1741.699951,16394
2023-02-01,1748.800049,1795.000000,1732.949951,1773.699951,1773.699951,50069
2023-02-02,1747.099976,1800.000000,1747.099976,1791.750000,1791.750000,12112
2023-02-03,1796.250000,1797.900024,1746.000000,1783.150024,1783.150024,21466
2023-02-06,1756.050049,1788.949951,1721.000000,1759.650024,1759.650024,31128
2023-02-07,1764.000000,1895.250000,1741.099976,1836.699951,1836.699951,89451
2023-02-08,1859.900024,1868.050049,1786.650024,1830.150024,1830.150024,46930
2023-02-09,1811.849976,1819.300049,1775.000000,1783.250000,1783.250000,29678
2023-02-10,1775.000000,1886.000000,1775.000000,1831.300049,1831.300049,97653
2023-02-13,1845.000000,1919.900024,1840.000000,1849.849976,1849.849976,78628
2023-02-14,1859.099976,1890.250000,1840.000000,1875.550049,1875.550049,19213
2023-02-15,1879.699951,1914.900024,1875.000000,1906.650024,1906.650024,21615
2023-02-16,1907.650024,2007.000000,1898.050049,1997.449951,1997.449951,72229
2023-02-17,2010.000000,2017.199951,1961.050049,1975.050049,1975.050049,29328
2023-02-20,1975.000000,1999.000000,1974.949951,1976.750000,1976.750000,19889
2023-02-21,1985.000000,2018.000000,1960.000000,1988.449951,1988.449951,23814
2023-02-22,1980.000000,1980.000000,1905.550049,1910.050049,1910.050049,25895
2023-02-23,1915.900024,1978.849976,1865.050049,1918.849976,1918.849976,83532
2023-02-24,1918.000000,1924.400024,1866.550049,1883.199951,1883.199951,26266
2023-02-27,1892.650024,1892.650024,1826.349976,1846.349976,1846.349976,101477
2023-02-28,1855.599976,1909.800049,1820.349976,1837.949951,1837.949951,87586
2023-03-01,1837.949951,1871.400024,1825.550049,1848.650024,1848.650024,54476
2023-03-02,1857.900024,1857.900024,1806.300049,1811.050049,1811.050049,19955
2023-03-03,1810.150024,1910.949951,1810.150024,1888.550049,1888.550049,86251
2023-03-06,1900.250000,1995.000000,1900.250000,1964.800049,1964.800049,33187
2023-03-08,1964.250000,2005.349976,1940.099976,1999.449951,1999.449951,42395
2023-03-09,2005.199951,2009.500000,1965.000000,1993.150024,1993.150024,28002
2023-03-10,1993.000000,2054.399902,1961.800049,1975.099976,1975.099976,63984
2023-03-13,1988.650024,2050.000000,1980.000000,1999.900024,1999.900024,53390
2023-03-14,2010.000000,2065.500000,2010.000000,2049.550049,2049.550049,51767
2023-03-15,2075.000000,2114.949951,2060.000000,2078.699951,2078.699951,64836
2023-03-16,2089.100098,2090.050049,1990.150024,2054.800049,2054.800049,51996
2023-03-17,2056.000000,2077.449951,1991.150024,2023.400024,2023.400024,51135
2023-03-20,2012.750000,2039.949951,1975.800049,1987.449951,1987.449951,27207
2023-03-21,1997.900024,1997.900024,1940.000000,1948.699951,1948.699951,19795
2023-03-22,1958.000000,1984.000000,1951.199951,1959.550049,1959.550049,7935
2023-03-23,1969.349976,1996.500000,1920.050049,1928.900024,1928.900024,32273
2023-03-24,1930.099976,1968.400024,1930.099976,1950.150024,1950.150024,9517
2023-03-27,1950.150024,1971.250000,1872.500000,1883.400024,1883.400024,34378
2023-03-28,1900.000000,1916.150024,1882.050049,1903.050049,1903.050049,23321
2023-03-29,1905.000000,2000.000000,1905.000000,1991.400024,1991.400024,32835
2023-03-31,2000.000000,2029.949951,1981.800049,2002.199951,2002.199951,47203
2023-04-03,2042.300049,2064.000000,2023.000000,2038.900024,2038.900024,39687
2023-04-05,2048.000000,2054.350098,2027.099976,2037.400024,2037.400024,13207
2023-04-06,2023.000000,2050.000000,1965.000000,1980.500000,1980.500000,21614
2023-04-10,1993.949951,1993.949951,1946.300049,1956.150024,1956.150024,17798
2023-04-11,1959.050049,1971.650024,1935.099976,1958.300049,1958.300049,17770
2023-04-12,1958.300049,1967.000000,1913.550049,1939.800049,1939.800049,25798
2023-04-13,1945.000000,1955.500000,1921.550049,1937.849976,1937.849976,29378
2023-04-17,1945.000000,1945.000000,1914.000000,1929.650024,1929.650024,59488
2023-04-18,1937.000000,1998.000000,1933.000000,1979.849976,1979.849976,35868
2023-04-19,1984.000000,2011.000000,1945.000000,1950.300049,1950.300049,27201
2023-04-20,1952.000000,1967.000000,1925.000000,1931.000000,1931.000000,16646
2023-04-21,1931.500000,1946.949951,1890.250000,1898.750000,1898.750000,15490
2023-04-24,1915.000000,1922.750000,1885.000000,1903.449951,1903.449951,23546
2023-04-25,1913.500000,1913.500000,1865.150024,1878.800049,1878.800049,45688
2023-04-26,1871.000000,1885.949951,1849.099976,1854.849976,1854.849976,40516
2023-04-27,1864.599976,1890.000000,1829.949951,1850.500000,1850.500000,45365
2023-04-28,1867.250000,1883.750000,1837.500000,1839.949951,1839.949951,37484
2023-05-02,1841.000000,1880.000000,1830.300049,1849.650024,1849.650024,21062
2023-05-03,1859.400024,1873.750000,1836.000000,1847.099976,1847.099976,15868
2023-05-04,1860.949951,1900.000000,1851.699951,1891.449951,1891.449951,15423
2023-05-05,1891.150024,1905.550049,1856.000000,1869.500000,1869.500000,15992
2023-05-08,1869.500000,1887.250000,1853.250000,1865.949951,1865.949951,32059
2023-05-09,1865.550049,1869.599976,1847.400024,1861.150024,1861.150024,22505
2023-05-10,1869.900024,1873.949951,1836.000000,1857.949951,1857.949951,22584
2023-05-11,1867.699951,1930.000000,1866.650024,1921.599976,1921.599976,36317
2023-05-12,1925.000000,1940.000000,1901.000000,1928.150024,1928.150024,17399
2023-05-15,1922.099976,1927.949951,1876.000000,1887.000000,1887.000000,21705
2023-05-16,1890.949951,1935.000000,1879.949951,1924.250000,1924.250000,22738
2023-05-17,1933.400024,1959.000000,1909.550049,1953.199951,1953.199951,21515
2023-05-18,1962.000000,1965.000000,1909.000000,1920.900024,1920.900024,16265
2023-05-19,1920.900024,1931.000000,1904.900024,1918.550049,1918.550049,9061
2023-05-22,1918.550049,1950.099976,1910.000000,1940.199951,1940.199951,17945
2023-05-23,1940.199951,1974.000000,1924.050049,1944.099976,1944.099976,21161
2023-05-24,1944.000000,1967.000000,1928.050049,1939.150024,1939.150024,13639
2023-05-25,1923.349976,1964.000000,1923.349976,1949.199951,1949.199951,21269
2023-05-26,1891.000000,1940.000000,1878.599976,1920.250000,1920.250000,67811
2023-05-29,1920.250000,1927.849976,1855.000000,1873.800049,1873.800049,43205
2023-05-30,1875.800049,1928.000000,1867.599976,1919.500000,1919.500000,47715
2023-05-31,1930.000000,1948.000000,1905.150024,1932.000000,1932.000000,33926
2023-06-01,1942.199951,1980.000000,1938.000000,1950.849976,1950.849976,47404
2023-06-02,1960.000000,1978.000000,1951.000000,1958.199951,1958.199951,17141
2023-06-05,1960.000000,1992.800049,1959.949951,1974.650024,1974.650024,24426
2023-06-06,1985.000000,1995.000000,1954.000000,1981.550049,1981.550049,25208
2023-06-07,1981.550049,2015.000000,1955.250000,1972.199951,1972.199951,42237
2023-06-08,1972.000000,1982.599976,1945.000000,1954.349976,1954.349976,15587
2023-06-09,1954.349976,1980.449951,1932.449951,1946.150024,1946.150024,14126
2023-06-12,1965.050049,2004.449951,1926.000000,1949.500000,1949.500000,46118
2023-06-13,1949.550049,1994.900024,1947.349976,1954.349976,1954.349976,36102
2023-06-14,1964.599976,1991.849976,1963.949951,1976.900024,1976.900024,27369
2023-06-15,1982.000000,2078.000000,1982.000000,2055.350098,2055.350098,139554
2023-06-16,2044.000000,2088.000000,2030.099976,2060.449951,2060.449951,54133
2023-06-19,2074.300049,2074.399902,2026.150024,2042.150024,2042.150024,32906
2023-06-20,2048.000000,2265.000000,2035.000000,2219.300049,2219.300049,290601
2023-06-21,2265.000000,2268.000000,2205.000000,2227.000000,2227.000000,95199
2023-06-22,2233.350098,2252.000000,2184.649902,2228.050049,2228.050049,77149
2023-06-23,2228.050049,2244.600098,2146.100098,2175.949951,2175.949951,72367
2023-06-26,2131.000000,2143.750000,2055.550049,2108.699951,2108.699951,219677
2023-06-27,2098.000000,2200.000000,2094.750000,2183.500000,2183.500000,106018
2023-06-28,null,null,null,null,null,null
2023-06-30,2175.300049,2233.000000,2145.000000,2225.100098,2225.100098,66741
2023-07-03,2240.000000,2255.100098,2165.750000,2175.000000,2175.000000,29304
2023-07-04,2175.000000,2232.199951,2121.100098,2142.050049,2142.050049,30813
2023-07-05,2153.300049,2177.949951,2132.300049,2153.899902,2153.899902,24520
2023-07-06,2160.000000,2173.149902,2131.000000,2136.449951,2136.449951,19001
2023-07-07,2136.449951,2232.000000,2136.449951,2205.699951,2205.699951,58176
2023-07-10,2205.699951,2223.949951,2185.750000,2192.199951,2192.199951,24738
2023-07-11,2203.699951,2216.899902,2171.000000,2183.949951,2183.949951,20601
2023-07-12,2195.399902,2297.199951,2115.550049,2134.100098,2134.100098,150979
2023-07-13,2142.449951,2188.000000,2115.550049,2129.199951,2129.199951,51389
2023-07-14,2140.000000,2159.899902,2123.300049,2136.850098,2136.850098,21826
2023-07-17,2148.100098,2200.000000,2131.949951,2174.699951,2174.699951,46238
2023-07-18,2184.000000,2223.949951,2161.050049,2214.199951,2214.199951,48916
2023-07-19,2238.000000,2289.949951,2214.199951,2271.300049,2271.300049,70476
2023-07-20,2286.000000,2319.149902,2242.199951,2252.300049,2252.300049,54151
2023-07-21,2268.000000,2276.050049,2208.000000,2233.350098,2233.350098,18383
2023-07-24,2240.000000,2251.449951,2155.000000,2162.300049,2162.300049,28088
2023-07-25,2162.500000,2275.000000,2162.500000,2240.550049,2240.550049,26228
2023-07-26,2252.300049,2281.750000,2209.850098,2230.399902,2230.399902,23189
2023-07-27,2244.000000,2246.949951,2186.899902,2208.199951,2208.199951,26717
2023-07-28,2209.000000,2217.550049,2178.449951,2198.850098,2198.850098,10770
2023-07-31,2198.850098,2232.000000,2190.050049,2218.649902,2218.649902,20411
2023-08-01,2238.600098,2240.000000,2191.000000,2209.050049,2209.050049,13892
2023-08-02,2219.949951,2222.000000,2150.000000,2164.050049,2164.050049,22842
2023-08-03,2174.949951,2182.500000,2135.000000,2155.550049,2155.550049,15556
2023-08-04,2166.899902,2175.000000,2130.000000,2146.050049,2146.050049,15935
2023-08-07,2141.000000,2159.000000,2111.100098,2119.300049,2119.300049,17965
2023-08-08,2130.500000,2180.000000,2115.550049,2166.500000,2166.500000,18501
2023-08-09,2177.899902,2204.949951,2158.649902,2188.100098,2188.100098,16688
2023-08-10,2188.100098,2203.149902,2069.500000,2103.899902,2103.899902,57517
2023-08-11,2115.000000,2159.000000,2114.550049,2126.100098,2126.100098,25447
2023-08-14,2130.000000,2134.800049,2028.050049,2105.899902,2105.899902,29327
2023-08-16,2102.149902,2109.000000,2055.600098,2095.500000,2095.500000,18701
2023-08-17,2106.500000,2170.000000,2075.000000,2158.750000,2158.750000,23062
2023-08-18,2139.100098,2230.000000,2139.100098,2190.649902,2190.649902,93617
2023-08-21,2235.000000,2240.899902,2170.699951,2210.399902,2210.399902,22195
2023-08-22,2190.050049,2209.800049,2162.000000,2179.100098,2179.100098,15010
2023-08-23,2190.550049,2190.550049,2133.000000,2145.199951,2145.199951,15549
2023-08-24,2156.500000,2156.500000,2096.399902,2108.750000,2108.750000,17906
2023-08-25,2119.000000,2169.000000,2107.399902,2151.250000,2151.250000,13911
2023-08-28,2162.600098,2183.050049,2116.050049,2125.899902,2125.899902,28214
2023-08-29,2132.000000,2172.000000,2111.649902,2163.199951,2163.199951,12430
2023-08-30,2163.199951,2184.000000,2155.000000,2175.050049,2175.050049,11293
2023-08-31,2186.000000,2195.000000,2145.250000,2181.399902,2181.399902,21557
2023-09-01,2194.899902,2205.000000,2165.100098,2199.050049,2199.050049,13428
2023-09-04,2200.000000,2256.850098,2191.000000,2226.000000,2226.000000,31525
2023-09-05,2220.050049,2292.250000,2200.050049,2239.350098,2239.350098,45019
2023-09-06,2285.800049,2285.800049,2234.050049,2256.300049,2256.300049,16297
2023-09-07,2267.850098,2270.000000,2221.149902,2259.350098,2259.350098,22722
2023-09-08,2260.000000,2300.000000,2232.050049,2256.850098,2256.850098,30894
2023-09-11,2290.000000,2390.000000,2267.199951,2366.649902,2366.649902,78673
2023-09-12,2399.000000,2409.949951,2242.800049,2286.449951,2286.449951,61967
2023-09-13,2288.000000,2340.000000,2224.949951,2261.100098,2261.100098,95055
2023-09-14,2280.000000,2317.399902,2252.649902,2270.050049,2270.050049,18224
2023-09-15,2270.050049,2345.000000,2265.050049,2318.250000,2318.250000,17751
2023-09-18,2310.000000,2321.000000,2269.000000,2284.750000,2284.750000,64939
2023-09-20,2284.699951,2284.699951,2215.000000,2219.199951,2219.199951,25014
2023-09-21,2220.000000,2232.000000,2187.449951,2223.949951,2223.949951,16934
2023-09-22,2220.000000,2268.100098,2181.250000,2218.199951,2218.199951,22879
2023-09-25,2229.899902,2285.050049,2211.050049,2264.500000,2264.500000,39587
2023-09-26,2254.500000,2278.850098,2241.000000,2249.550049,2249.550049,11001
2023-09-27,2253.149902,2288.050049,2241.250000,2264.050049,2264.050049,28449
2023-09-28,2270.000000,2270.000000,2221.000000,2232.949951,2232.949951,8264
2023-09-29,2244.699951,2263.600098,2180.750000,2201.899902,2201.899902,29685
2023-10-03,2200.000000,2220.000000,2168.800049,2193.800049,2193.800049,39510
2023-10-04,2178.000000,2245.000000,2176.000000,2210.350098,2210.350098,19257
2023-10-05,2222.000000,2250.000000,2217.500000,2233.149902,2233.149902,11977
2023-10-06,2244.899902,2251.500000,2191.600098,2226.600098,2226.600098,8509
2023-10-09,2150.000000,2288.899902,2150.000000,2238.050049,2238.050049,24922
2023-10-10,2221.100098,2242.449951,2205.199951,2216.050049,2216.050049,13264
2023-10-11,2223.300049,2251.050049,2215.000000,2236.500000,2236.500000,11156
2023-10-12,2222.050049,2280.000000,2211.149902,2249.750000,2249.750000,23696
2023-10-13,2261.600098,2261.600098,2218.699951,2249.850098,2249.850098,14942
2023-10-16,2249.850098,2300.000000,2232.500000,2275.899902,2275.899902,18267
2023-10-17,2285.000000,2300.000000,2262.050049,2274.350098,2274.350098,11640
2023-10-18,2279.000000,2288.550049,2220.300049,2255.250000,2255.250000,26856
2023-10-19,2265.000000,2270.000000,2227.649902,2251.500000,2251.500000,6518
2023-10-20,2252.000000,2309.949951,2247.750000,2298.300049,2298.300049,21332
2023-10-23,2298.000000,2300.800049,2140.000000,2220.050049,2220.050049,37438
2023-10-25,2176.000000,2230.350098,2137.000000,2190.600098,2190.600098,15081
2023-10-26,2197.000000,2197.000000,2125.000000,2133.149902,2133.149902,31978
2023-10-27,2121.800049,2237.800049,2121.800049,2204.199951,2204.199951,36020
2023-10-30,2172.000000,2244.699951,2159.050049,2216.000000,2216.000000,9031
2023-10-31,2227.699951,2248.300049,2186.000000,2213.350098,2213.350098,8056
2023-11-01,2224.949951,2225.000000,2156.000000,2176.449951,2176.449951,10936
2023-11-02,2187.899902,2227.000000,2170.000000,2204.050049,2204.050049,8273
2023-11-03,2215.699951,2242.399902,2202.500000,2213.350098,2213.350098,8070
2023-11-06,2217.399902,2237.000000,2196.350098,2215.899902,2215.899902,6602
2023-11-07,2276.000000,2345.000000,2150.050049,2255.800049,2255.800049,59872
2023-11-08,2254.000000,2283.949951,2208.000000,2270.350098,2270.350098,25289
2023-11-09,2251.000000,2278.050049,2219.000000,2243.899902,2243.899902,7008
2023-11-10,2246.000000,2309.550049,2231.100098,2289.449951,2289.449951,11910
