Date,Open,High,Low,Close,Adj Close,Volume
2023-01-05,217.800003,221.000000,215.600006,220.500000,209.931442,3054569
2023-01-06,221.000000,221.750000,216.399994,217.899994,207.456055,1592524
2023-01-09,219.750000,220.250000,217.050003,219.300003,208.788971,789323
2023-01-10,219.300003,221.350006,217.800003,219.850006,209.312607,1077675
2023-01-11,220.699997,223.500000,219.500000,220.500000,209.931442,1604601
2023-01-12,221.800003,221.800003,216.850006,218.899994,208.408127,1865692
2023-01-13,221.000000,222.399994,219.000000,221.050003,210.455093,1576515
2023-01-16,222.000000,222.500000,218.000000,219.199997,208.693756,994409
2023-01-17,219.199997,220.850006,217.550003,219.699997,209.169800,938064
2023-01-18,219.949997,222.399994,219.800003,222.000000,211.359543,1270865
2023-01-19,221.899994,224.350006,220.600006,222.949997,212.264023,1707061
2023-01-20,223.399994,225.000000,222.050003,222.949997,212.264023,1581886
2023-01-23,223.949997,227.199997,219.750000,226.600006,215.739090,3390465
2023-01-24,227.899994,230.949997,227.500000,230.050003,219.023712,3315569
2023-01-25,230.000000,230.750000,223.850006,225.250000,214.453796,1176777
2023-01-27,226.550003,228.250000,222.199997,225.550003,214.739410,2105185
2023-01-30,226.949997,226.949997,218.050003,219.500000,208.979370,1966136
2023-01-31,219.949997,221.350006,216.800003,217.250000,206.837219,2395004
2023-02-01,218.550003,219.750000,214.100006,216.399994,206.027954,1285362
2023-02-02,215.100006,215.699997,210.100006,210.949997,200.839172,2026062
2023-02-03,212.100006,212.399994,207.000000,209.050003,199.030243,1905425
2023-02-06,209.050003,212.949997,207.399994,212.550003,202.362503,3000925
2023-02-07,213.949997,220.000000,212.699997,218.750000,208.265320,3962276
2023-02-08,219.800003,225.399994,219.399994,224.850006,214.072968,2885392
2023-02-09,225.449997,226.199997,221.699997,223.649994,212.930466,2418073
2023-02-10,222.449997,224.600006,221.050003,222.300003,211.645172,790630
2023-02-13,222.300003,224.250000,219.699997,220.449997,209.883850,870863
2023-02-14,219.500000,222.350006,217.100006,221.550003,210.931122,2458513
2023-02-15,221.399994,222.699997,218.699997,221.800003,211.169144,1185065
2023-02-16,222.100006,223.850006,218.699997,219.750000,209.217392,2381168
2023-02-17,219.500000,221.000000,217.750000,218.600006,208.122513,649974
2023-02-20,219.000000,219.500000,214.750000,215.800003,205.456726,1025116
2023-02-21,217.399994,217.399994,212.300003,213.449997,203.219345,1303394
2023-02-22,213.199997,217.800003,211.649994,216.949997,206.551605,1894173
2023-02-23,216.899994,220.500000,215.649994,219.649994,209.122177,1889544
2023-02-24,220.100006,222.000000,218.800003,221.699997,211.073929,2114473
2023-02-27,221.899994,224.000000,219.149994,223.350006,212.644867,1458035
2023-02-28,223.350006,224.600006,220.149994,222.550003,211.883194,2820800
2023-03-01,222.949997,223.949997,219.550003,220.250000,209.693420,2902429
