Date,Open,High,Low,Close,Adj Close,Volume,company
2023-01-05,5625.049805,5649.899902,5524.0,5569.25,5558.362793,18409,Fineorgani
2023-01-06,5611.149902,5611.149902,5523.0,5576.649902,5565.748047,12376,Fineorgani
2023-01-09,5575.0,5739.0,5575.0,5709.049805,5697.88916,23764,Fineorgani
2023-01-10,5721.0,5747.850098,5650.049805,5687.049805,5675.932129,10890,Fineorgani
2023-01-11,5700.0,5759.549805,5623.0,5667.25,5656.170898,9649,Fineorgani
2023-01-12,5695.200195,5725.0,5629.5,5672.25,5661.161133,11658,Fineorgani
2023-01-13,5697.0,5697.0,5584.0,5635.100098,5624.083984,16788,Fineorgani
2023-01-16,5663.25,5663.25,5552.0,5559.350098,5548.481934,11294,Fineorgani
2023-01-17,5559.350098,5597.950195,5480.0,5500.600098,5489.84668,17283,Fineorgani
2023-01-18,5528.149902,5553.899902,5500.950195,5520.200195,5509.408691,8296,Fineorgani
2023-01-19,5527.850098,5534.700195,5485.0,5500.049805,5489.297852,8795,Fineorgani
2023-01-20,5527.0,5534.0,5447.0,5466.950195,5456.262695,10899,Fineorgani
2023-01-23,5467.5,5484.850098,5254.600098,5275.75,5265.436523,39030,Fineorgani
2023-01-24,5310.75,5450.0,5270.25,5302.549805,5292.183594,29092,Fineorgani
2023-01-25,5329.100098,5329.25,5256.100098,5293.549805,5283.201172,10972,Fineorgani
2023-01-27,5300.0,5304.100098,5180.0,5191.149902,5181.001465,24185,Fineorgani
2023-01-30,5192.0,5192.049805,4960.0,5029.149902,5019.318359,73433,Fineorgani
2023-01-31,5040.5,5040.5,4980.5,4993.75,4983.987793,37165,Fineorgani
2023-02-01,4994.0,5119.950195,4890.5,4926.799805,4917.168457,33493,Fineorgani
2023-02-02,4927.899902,5009.399902,4892.549805,4918.600098,4908.984863,17518,Fineorgani
2023-02-03,4960.0,4970.0,4825.0,4850.049805,4840.568359,24104,Fineorgani
2023-02-06,4850.049805,4873.899902,4708.0,4722.549805,4713.317871,44472,Fineorgani
2023-02-07,4681.0,5150.0,4681.0,4955.399902,4945.712402,56033,Fineorgani
2023-02-08,4998.950195,5153.600098,4975.049805,5116.600098,5106.597656,42889,Fineorgani
